Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
63885,51,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.5294117647,25.5,31.8198051534,48,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,39215.6862745098,19607.8431372549,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23633,1,1,46,101,46,46,46.0,0.0,101,101,101.0,0.0,6220.115939576,84.6274277493,23633.0,0.0,23633,23633,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.3137138747,42.3137138747,46,101,64.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,96.5,46.0,101.0,32,0,0,0,0,0,0,1,46,1,101,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98404948,6,7,363,11595,363,0,60.5,148.1941294,5792,0,1656.428571,2118.227235,121.5182798,0.132107178,8200412.333,28400000.0,98300000,1,98300000,19700000.0,43900000.0,98300000,1,151645,25274.16667,56885.7948,141108,46,0,0,0,0,200,232,0.060972544,0.071134634,0,5792,854.1428571,1665.152747,2772733.67,0,0,0,0,1,0,0,0,1,919.8461538,60.5,1656.428571,200,0,0,0,0,0,0,6,363,7,11595,274,235,1,32,4.0,0.0,4,4,98300000.0,0.0,98300000,98300000,1
8080,121,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,66115.70248,16528.92562,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,8264.46281,8264.46281,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
443,116402556,23,20,849,7369,475,0,36.9130434783,107.5030287284,2370,0,368.45,696.7169987275,70.5998242856,0.3694076958,2771489.42857143,4434264.84544546,10026691,3,116402556,5291025.27272727,4995773.10549675,10079940,3,111499783,5868409.63157895,5070287.38091343,10080155,4,0,0,0,0,744,648,0.1975901629,0.1718175329,0,2370,186.7727272727,498.5718610534,248573.90063425,0,0,0,1,0,0,0,0,0,191.1162790698,36.9130434783,368.45,744,0,0,0,0,0,0,23,849,20,7369,29200,357,4,32,113823.0,200525.162819532,718429,53213,10022500.2727273,9405.118819993,10026691,9998028,0
1309,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1573052,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,7391.364049,5.085655147,224721.7143,591643.8298,1566435,88,6126,3063.0,4207.285348,6038,88,1572909,393227.25,782143.5838,1566435,139,0,0,0,0,72,112,1.90712068,3.178534467,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,191,2,2,70,178,35,35,35.0,0.0,89,89,89.0,0.0,1298429.31937173,20942.4083769633,63.6666666667,69.8307477644,140,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10471.2041884817,10471.2041884817,35,89,56.6,29.5770181053,874.8,0,0,0,0,0,0,0,0,1,70.75,35.0,89.0,40,0,0,0,0,0,0,2,70,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,161,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1192546.58385093,24844.7204968944,53.6666666667,86.8926540815,154,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12422.3602484472,12422.3602484472,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1105,1,1,52,244,52,52,52.0,0.0,244,244,244.0,0.0,267873.3032,1809.954751,1105.0,0.0,1105,1105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,904.9773756,904.9773756,52,244,116.0,110.8512517,12288.0,0,0,0,0,0,0,0,0,1,174.0,52.0,244.0,20,0,0,0,0,0,0,1,52,1,244,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1017,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,161258.6037,3933.136676,339.0,581.9690713,1011,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,1966.568338,1966.568338,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117639823,15,14,578,4700,192,0,38.5333333333,62.9544809102,1418,0,335.7142857143,569.373532736,44.8657594461,0.2465151618,4201422.25,15345957.8531646,58922827,3,117639823,8402844.5,21255292.6227071,58922827,222,117602391,9046337.76923077,21989817.0470228,59002740,3,0,0,0,0,500,456,0.1275078423,0.1190073195,0,1418,175.9333333333,412.7894957676,170395.167816092,0,0,0,1,0,0,0,0,0,182.0,38.5333333333,335.7142857143,500,0,0,0,0,0,0,15,578,14,4700,29200,349,6,32,267559.0,265268.280535009,455132,79986,58533659.5,550365.956534832,58922827,58144492,0
53,220931,1,1,51,148,51,51,51.0,0.0,148,148,148.0,0.0,900.7337132,9.052600133,220931.0,0.0,220931,220931,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.526300067,4.526300067,51,148,83.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,125.0,51.0,148.0,32,0,0,0,0,0,0,1,51,1,148,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2704624,4,5,438,859,438,0,109.5,219.0,859,0,171.8,384.1564785,479.5490981,3.327634451,338078.0,611862.0861,1369857,4,2680629,893543.0,754759.852,1369857,23321,2681308,670327.0,775015.2927,1393519,4,0,0,0,0,136,176,1.478948645,1.848685806,0,859,129.7,290.8806743,84611.56667,0,0,0,1,0,0,0,0,1,144.1111111,109.5,171.8,136,0,0,0,0,0,0,4,438,5,859,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5829994,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.145802894,0.857633816,1457498.5,2912996.447,5826993,4,5829994,1457498.5,2912996.447,5826993,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.857633816,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3001.0,0.0,3001,3001,5826993.0,0.0,5826993,5826993,1
57244,14842,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,19269.64021,202.1290931,7421.0,10353.45749,14742,100,14842,14842.0,0.0,14842,14842,0,0.0,0.0,0,0,1,0,0,0,40,20,134.7527287,67.37636437,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,99257724,6,7,390,11595,372,0,65.0,150.4273911,5792,0,1656.428571,2120.732252,120.7462706,0.130972175,8271477.0,28600000.0,99200000,5,99200000,19800000.0,44400000.0,99200000,977,99300000,16500000.0,40500000.0,99200000,43,0,0,0,0,164,232,0.060448696,0.070523479,0,5792,856.5,1665.476543,2773812.115,1,0,0,0,0,0,0,0,1,922.3846154,65.0,1656.428571,164,0,0,0,0,0,0,6,390,7,11595,0,235,3,20,12982.0,0.0,12982,12982,99200000.0,0.0,99200000,99200000,1
53,139,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1467625.89928058,28776.9784172662,46.3333333333,74.1911944461,132,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14388.4892086331,14388.4892086331,43,59,49.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98397698,9,6,362,11595,362,0,40.22222222,120.6666667,4344,0,1932.5,1754.831473,121.5170705,0.152442591,7028407.0,26300000.0,98400000,1,98400000,12300000.0,34800000.0,98400000,1,45436,9087.2,14769.5449,34113,48,0,0,0,0,296,200,0.091465554,0.060977036,0,4344,747.3125,1390.441979,1933328.896,0,0,0,0,1,0,0,0,0,797.1333333,40.22222222,1932.5,296,0,0,0,0,0,0,9,362,6,11595,251,235,1,32,1007.0,0.0,1007,1007,98400000.0,0.0,98400000,98400000,1
80,1421630,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,8182.860519,5.627343261,203090.0,536929.6837,1420732,4,685,342.5,416.4858941,637,48,1421535,355383.75,710232.2187,1420732,4,0,0,0,0,72,112,2.110253723,3.517089538,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,155,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1858064.51612903,25806.4516129032,51.6666666667,83.4286121983,148,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12903.2258064516,12903.2258064516,42,102,66.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,997,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2006.018054,997.0,0.0,997,997,997,997.0,0.0,997,997,0,0.0,0.0,0,0,0,0,0,0,64,0,2006.018054,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5244643,3,1,12,2,6,0,4.0,3.464101615,2,2,2.0,0.0,2.669390462,0.762682989,1748214.333,3000118.493,5212403,38,5244643,2622321.5,3662928.385,5212403,32240,0,0.0,0.0,0,0,0,0,0,0,72,24,0.572012242,0.190670747,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4.0,2.0,72,0,0,0,0,0,0,3,12,1,2,8192,8190,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,130489,2,2,84,160,42,42,42.0,0.0,80,80,80.0,0.0,1869.889416,30.65392485,43496.33333,75334.39518,130485,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,80,15.32696243,15.32696243,42,80,57.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,71.5,42.0,80.0,64,0,0,0,0,0,0,2,84,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,982,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2036.659878,982.0,0.0,982,982,982,982.0,0.0,982,982,0,0.0,0.0,0,0,0,0,0,0,64,0,2036.659878,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
33016,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,23637,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,507.6786394,84.61310657,23637.0,0.0,23637,23637,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.30655329,42.30655329,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,294,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,279021,11,7,2004,479,1368,0,182.1818181818,410.9262265132,341,0,68.4285714286,130.7336441559,8898.9717619821,64.511273345,16413.0,20692.1860191233,60531,44,279021,27902.1,29168.2327177664,76266,44,181494,30249.0,17957.9863236389,51840,512,0,0,0,0,364,232,39.4235559331,25.087717412,0,1368,130.6842105263,321.8464182791,103585.116959064,0,0,0,1,0,0,0,0,0,137.9444444444,182.1818181818,68.4285714286,364,0,0,0,0,0,0,11,2004,7,479,65535,383,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31397,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,6624.8367678441,127.4007070739,10465.6666666667,18074.2483200086,31336,12,49,49.0,0.0,49,49,12,12.0,0.0,12,12,0,0,0,0,64,40,63.700353537,63.700353537,38,66,49.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,64,0,0,0,0,0,0,2,76,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,84585,1,1,49,134,49,49,49.0,0.0,134,134,134.0,0.0,2163.5041674056,23.6448542886,84585.0,0.0,84585,84585,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.8224271443,11.8224271443,49,134,77.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,116.0,49.0,134.0,20,0,0,0,0,0,0,1,49,1,134,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4418724,54,60,11053,87416,1052,0,204.6851851852,396.3695066653,2896,0,1456.9333333333,726.0782949486,22284.4875579466,25.7993031472,39103.7522123894,90574.5909031741,701393,1,4418724,83372.1509433963,121014.080396488,701393,3,4251254,72055.1525423729,134811.19724315,870315,1,0,0,0,0,1736,1932,12.2207225434,13.5785806038,0,2896,856.252173913,862.159323448,743318.69900839,0,0,0,1,0,0,0,0,1,863.7631578947,204.6851851852,1456.9333333333,1736,0,0,0,0,0,0,54,11053,60,87416,29200,15406,14,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59937,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,216825,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2658.195854,53623.89023,36.89611438,30975.0,67359.38338,180693,1,35930,17965.0,25402.10401,35927,3,216813,54203.25,86000.37111,180693,47,0,0,0,0,72,112,13.83604289,23.06007149,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5236432,4,4,1137,355,1137,0,284.25,568.5,355,0,88.75,177.5,284.9268356774,1.5277578321,748061.714285714,1876020.0503381,5000618,25,235814,78604.6666666667,67953.8730782384,118126,139,5118908,1706302.66666667,2853611.93379729,5000668,223,0,0,0,0,136,136,0.763878916,0.763878916,0,1137,165.7777777778,382.6639445315,146431.694444444,0,0,0,1,0,0,0,0,1,186.5,284.25,88.75,136,0,0,0,0,0,0,4,1137,4,355,29200,245,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5511402,9,5,350,3401,193,0,38.8888888889,71.1291860709,1711,0,680.2,832.0800442265,680.5890769717,2.5401885038,423954.0,1486178.7912809,5370055,37,5511402,688925.25,1891583.77926305,5370055,49,76052,19013.0,20591.8845988737,37488,220,0,0,0,0,296,168,1.6329783238,0.9072101799,0,1711,250.0666666667,547.649192545,299919.638095238,0,0,0,1,0,0,0,0,0,267.9285714286,38.8888888889,680.2,296,0,0,0,0,0,0,9,350,5,3401,29200,939,3,32,141298.0,0.0,141298,141298,5370055.0,0.0,5370055,5370055,0
443,34,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,352941.1765,58823.52941,34.0,0.0,34,34,34,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0,0,0,40,0,58823.52941,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,34275,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,339401.8964,262.5820569,4284.375,11086.74627,31662,5,2226,1113.0,1566.948627,2221,5,34226,6845.2,13906.51314,31662,16,0,0,0,0,72,132,87.5273523,175.0547046,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
123,161,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1192546.584,24844.7205,53.66666667,52.15681483,108,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,12422.36025,12422.36025,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98710860,5,7,314,11595,302,0,62.8,133.750514,5792,0,1656.428571,2119.480114,120.6452866,0.121567171,8973714.545,29800000.0,98700000,2,98700000,24700000.0,49300000.0,98700000,2,98700000,16500000.0,40300000.0,98700000,89,0,0,0,0,144,232,0.050652988,0.070914183,0,5792,916.5384615,1715.862787,2944185.103,1,0,0,0,0,0,0,0,1,992.9166667,62.8,1656.428571,144,0,0,0,0,0,0,5,314,7,11595,0,235,2,20,10984.0,0.0,10984,10984,98700000.0,0.0,98700000,98700000,1
80,98651744,6,5,291,11595,291,0,48.5,118.8002525,5803,0,2319.0,3175.423909,120.4844387,0.111503351,9865174.4,31200000.0,98700000,2,98700000,19700000.0,44100000.0,98700000,2,1009,252.25,341.5546564,755,3,0,0,0,0,200,168,0.060820009,0.050683341,0,5803,990.5,2246.890194,5048515.545,0,0,0,0,1,0,0,0,0,1080.545455,48.5,2319.0,200,0,0,0,0,0,0,6,291,5,11595,251,235,1,32,6.0,0.0,6,6,98700000.0,0.0,98700000,98700000,1
80,1584978,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,15.14216601,2.523694335,528326.0,914645.8252,1584468,49,1584978,528326.0,914645.8252,1584468,49,0,0.0,0.0,0,0,0,0,0,0,80,0,2.523694335,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,116033367,16,15,2551,331,2436,6,159.4375,607.1153617724,319,0,22.0666666667,82.170959996,24.8376831123,0.2671645304,3867778.9,4849282.38212191,10002869,3,116033367,7735557.8,4133937.55777863,10031403,45,110423247,7887374.78571429,4262491.70220991,10042571,3,0,0,0,0,320,444,0.1378913705,0.1292731598,0,2436,90.25,431.6804373608,186348.0,0,0,0,0,1,0,0,0,0,93.1612903226,159.4375,22.0666666667,320,0,0,0,0,0,0,16,2551,15,331,252,1743,15,20,39440.9166666667,36795.1526561913,156270,28473,9630002.58333334,1275032.84049046,10002869,5581480,0
57082,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,63729,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,2949.99137,62.76577382,21243.0,36788.75915,63723,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,31.38288691,31.38288691,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,460,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4347.8260869565,460.0,0.0,460,460,460,460.0,0.0,460,460,0,0.0,0.0,0,0,0,0,0,0,64,0,4347.8260869565,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,364,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,162,2,2,76,332,38,38,38.0,0.0,166,166,166.0,0.0,2518518.519,24691.35802,54.0,89.20201791,157,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,12345.67901,12345.67901,38,166,89.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,111.5,38.0,166.0,40,0,0,0,0,0,0,2,76,2,332,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1857682,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6262.10514,4.844747379,232210.25,656374.0152,1856653,3,679,339.5,474.4686502,675,4,1857550,371510.0,830220.2153,1856653,3,0,0,0,0,72,132,1.614915793,3.229831586,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,356,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,33707.8651685393,5617.9775280899,356.0,0.0,356,356,356,356.0,0.0,356,356,0,0.0,0.0,0,0,0,0,0,0,40,0,5617.9775280899,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16194,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83268,3,5,426,2280,420,0,142.0,240.7737527,1460,2,456.0,659.8545294,32497.47802,96.07532305,11895.42857,15449.22733,33066,1,49417,24708.5,11899.90002,33123,16294,50202,12550.5,24269.57664,48949,1,0,0,0,0,72,104,36.02824614,60.04707691,0,1460,300.6666667,517.7045489,268018.0,0,0,0,1,0,0,0,0,1,338.25,142.0,456.0,72,0,0,0,0,0,0,3,426,5,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48656,4,2,168,206,42,42,42.0,0.0,103,103,103.0,0.0,7686.6162446564,123.3146991121,9731.2,13841.9148314097,29723,3,29729,9909.6666666667,17158.8500003157,29723,3,48,48.0,0.0,48,48,0,0,0,0,80,40,82.2097994081,41.104899704,42,103,59.4285714286,29.7649522249,885.9523809524,0,0,0,0,0,0,0,0,0,69.3333333333,42.0,103.0,80,0,0,0,0,0,0,4,168,2,206,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,90162215,14,12,1142,6132,517,0,81.5714285714,145.2995390356,1722,0,511.0,704.4200709546,80.6768112341,0.2883691356,3606488.6,12457988.76854,45001194,1,90142512,6934039.38461538,16899966.5857637,45018285,1,90142657,8194787.0,18206679.1294889,45020674,1,0,0,0,0,292,276,0.1552756884,0.1330934472,0,1722,269.4074074074,518.8625325029,269218.327635328,0,0,0,1,0,0,0,0,0,279.7692307692,81.5714285714,511.0,292,0,0,0,0,0,0,14,1142,12,6132,8192,31,13,20,71256.5,73223.0285122106,123033,19480,44999999.5,1689.2781002547,45001194,44998805,0
53,187,2,2,76,236,38,38,38.0,0.0,118,118,118.0,0.0,1668449.198,21390.37433,62.33333333,101.9035492,180,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10695.18717,10695.18717,38,118,70.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,87.5,38.0,118.0,64,0,0,0,0,0,0,2,76,2,236,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,127,2,0,43,0,37,6,21.5,21.9203102168,0,0,0.0,0.0,338582.677165354,15748.031496063,127.0,0.0,127,127,127,127.0,0.0,127,127,0,0.0,0.0,0,0,1,0,0,0,40,0,15748.031496063,0.0,6,37,26.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,40.0,21.5,0.0,40,0,0,0,0,0,0,2,43,0,0,32831,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
