dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label,family,is_attack
0.507289,10,6,862,268,254,252,12237.60059,3532.503174,2,1,0.074706,0.035419,0.039287,1,1,1,1,1,1.0,0,1,DoS,1
0.198832,10,10,806,5690,62,252,29210.58984,206043.2813,2,3,0.033322,0.020837,0.012485,1,1,1,1,1,1.0,0,1,Exploits,1
1.010321,14,18,1684,10168,31,29,12384.18262,76047.11719,3,5,0.000689,0.000547,0.000142,4,1,2,3,0,1.0,0,0,Benign,0
0.330396,10,6,2320,268,254,252,50557.51172,5423.794434,2,1,0.076384,0.029636,0.046748,3,1,1,1,1,0.0,0,1,Exploits,1
0.00943,34,26,4908,2448,31,29,4041569.5,1997030.875,9,6,0.000767,0.000608,0.000159,6,3,2,1,0,0.0,0,0,Benign,0
3.096501,22,22,2889,1968,254,252,7125.461914,4854.51123,8,8,0.175032,0.091127,0.083905,1,1,1,1,1,0.0,0,1,DoS,1
0.255585,10,6,586,268,254,252,16526.79102,7011.365723,2,1,0.100326,0.064315,0.036011,7,1,1,1,1,0.0,0,1,Fuzzers,1
0.001057,2,2,146,178,31,29,552507.0625,673604.5,0,0,0.0,0.0,0.0,6,1,1,1,0,0.0,0,0,Benign,0
3.71289,14,14,798,764,254,252,1596.599976,1529.805664,4,4,0.134845,0.072984,0.061861,5,3,1,1,1,0.0,0,1,Fuzzers,1
0.001083,2,2,146,178,31,29,539242.875,657433.0625,0,0,0.0,0.0,0.0,3,6,1,1,0,0.0,0,0,Benign,0
0.684972,10,8,784,354,254,252,8245.592773,3620.585938,2,1,0.116031,0.053106,0.062925,1,1,1,1,1,1.0,0,1,Reconnaissance,1
0.000992,2,2,130,162,31,29,524193.5625,653225.8125,0,0,0.0,0.0,0.0,1,2,2,1,0,0.0,0,0,Benign,0
0.466164,10,6,566,268,254,252,8752.285156,3844.140869,2,1,0.227537,0.155934,0.071603,1,3,18,1,1,1.0,0,1,Fuzzers,1
0.001102,2,2,146,178,31,29,529945.5625,646098.0,0,0,0.0,0.0,0.0,1,5,1,1,0,0.0,0,0,Benign,0
0.018943,48,50,2974,33842,31,29,1230216.875,14006651.0,7,18,0.000763,0.000627,0.000136,6,3,2,1,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,16,7,13,7,2,0.0,0,1,Generic,1
0.103101,64,66,3806,51422,31,29,290744.0313,3929583.5,7,26,0.000753,0.000598,0.000155,17,2,6,2,0,0.0,0,0,Benign,0
0.928383,10,8,876,354,254,252,6798.917969,2671.311279,2,1,0.184045,0.089561,0.094484,1,2,3,4,1,1.0,0,1,Reconnaissance,1
1.1e-05,2,0,200,0,254,0,88888888.0,0.0,0,0,0.0,0.0,0.0,14,1,1,1,2,0.0,0,1,Exploits,1
1.1e-05,2,0,200,0,254,0,72727272.0,0.0,0,0,0.0,0.0,0.0,22,5,7,4,2,0.0,0,1,Exploits,1
2.249494,10,14,826,8270,62,252,2645.928223,27312.80859,2,4,0.259351,0.124082,0.135269,3,1,3,2,1,1.0,0,1,Exploits,1
0.223494,8,12,424,8824,31,29,13279.99902,289546.9375,1,4,0.000649,0.000509,0.00014,5,7,7,2,0,0.0,0,0,Benign,0
0.236782,52,40,37226,3276,31,29,1233573.5,107947.3984,18,8,0.000674,0.000547,0.000127,1,1,2,1,0,0.0,0,0,Benign,0
0.810308,10,8,564,354,254,252,5015.376953,3060.564697,2,1,0.071367,0.016934,0.054433,1,1,1,1,1,0.0,0,1,Reconnaissance,1
1.37464,10,10,990,992,254,252,5185.35791,5196.99707,2,2,0.206962,0.079868,0.127094,2,1,2,1,1,1.0,0,1,DoS,1
0.0,1,0,46,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,2,2,2,0.0,1,0,Benign,0
1.006866,14,18,1684,10168,31,29,12426.67871,76308.07031,3,5,0.000708,0.000566,0.000142,2,5,8,2,0,1.0,0,0,Benign,0
0.638912,10,6,2516,268,254,252,28360.71289,2804.768066,2,1,0.192158,0.085154,0.107004,3,2,2,2,1,0.0,0,1,Fuzzers,1
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.0,0.0,0.0,14,7,7,7,2,0.0,0,1,Generic,1
1e-05,2,0,200,0,254,0,114285712.0,0.0,0,0,0.0,0.0,0.0,14,6,6,6,2,0.0,0,1,Exploits,1
0.033579,122,126,7816,15876,31,29,1846868.625,3752345.25,30,32,0.000706,0.00057,0.000136,9,3,8,3,0,0.0,0,0,Benign,0
0.317067,14,6,8564,268,62,252,200664.2188,5651.802246,4,1,0.114145,0.068531,0.045614,1,2,2,5,1,1.0,0,1,Exploits,1
0.145762,8,12,424,8824,31,29,20361.96094,443956.5938,1,4,0.000702,0.000549,0.000153,6,3,2,2,0,0.0,0,0,Benign,0
0.426283,8,4,502,182,254,252,8257.424805,2571.062012,2,1,0.138686,0.059045,0.079641,3,1,1,1,1,0.0,0,1,Fuzzers,1
0.205113,78,80,4550,71834,31,29,175200.9844,2766748.25,7,33,0.0007,0.000577,0.000123,10,4,3,2,0,0.0,0,0,Benign,0
0.09174,122,126,7806,15444,31,29,675212.5625,1336123.875,30,32,0.000674,0.000539,0.000135,3,1,4,1,0,0.0,0,0,Benign,0
1.005906,14,18,1684,10168,31,29,12438.53809,76380.89844,3,5,0.000619,0.000488,0.000131,2,3,5,1,0,1.0,0,0,Benign,0
0.222642,14,6,8928,320,31,29,297913.25,9593.876953,4,1,0.000627,0.000492,0.000135,3,5,7,4,0,0.0,0,0,Benign,0
0.001333,2,2,146,178,31,29,438109.5313,534133.5,0,0,0.0,0.0,0.0,12,3,9,3,0,0.0,0,0,Benign,0
3e-06,2,0,200,0,254,0,160000000.0,0.0,0,0,0.0,0.0,0.0,12,4,4,4,2,0.0,0,1,Exploits,1
1.198765,10,8,832,2036,62,252,4998.477539,11892.23828,2,2,0.229316,0.132804,0.096512,1,1,1,1,1,1.0,0,1,DoS,1
2.52365,52,54,2934,3740,31,29,9123.293945,11637.11328,11,15,0.000578,0.000448,0.00013,1,4,7,3,0,0.0,0,0,Benign,0
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,11,2,6,2,2,0.0,0,1,Exploits,1
0.027411,52,40,37508,3276,31,29,10736419.0,932472.3125,18,8,0.000669,0.000522,0.000147,1,3,3,1,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,14,7,7,7,2,0.0,0,1,Generic,1
0.014151,12,14,1064,2364,31,29,551763.125,1241467.0,4,4,0.000641,0.000515,0.000126,13,1,4,1,0,0.0,0,0,Benign,0
0.02097,42,44,2646,25418,31,29,985407.75,9476776.0,7,15,0.00078,0.000643,0.000137,10,14,11,4,0,0.0,0,0,Benign,0
0.001031,2,2,146,178,31,29,566440.3125,690591.625,0,0,0.0,0.0,0.0,4,2,5,1,0,0.0,0,0,Benign,0
1.136068,12,18,1580,10168,31,29,10203.61426,67629.75781,3,5,0.000676,0.000541,0.000135,2,1,2,1,0,6.0,0,0,Benign,0
0.004336,12,12,1064,2260,31,29,1800738.0,3822878.25,4,4,0.000772,0.000634,0.000138,2,4,1,1,0,0.0,0,0,Benign,0
0.785909,10,8,818,2668,62,252,7502.140625,23768.6543,2,2,0.162643,0.095353,0.06729,1,1,3,1,1,1.0,0,1,Exploits,1
0.001071,2,2,130,162,31,29,485527.5313,605042.0,0,0,0.0,0.0,0.0,3,11,6,4,0,0.0,0,0,Benign,0
0.004666,4,4,568,320,31,29,730390.0625,411487.3438,0,0,0.0,0.0,0.0,12,6,13,3,0,0.0,0,0,Benign,0
0.299216,10,10,798,5636,62,252,19223.57031,135634.4531,2,3,0.061631,0.011386,0.050245,1,1,1,1,1,1.0,0,1,Exploits,1
0.005072,4,4,568,320,31,29,671924.3125,378548.9063,0,0,0.0,0.0,0.0,9,5,10,3,0,0.0,0,0,Benign,0
0.718675,18,58,1118,68369,62,252,11754.96582,747943.0625,2,27,0.035173,0.018286,0.016887,1,1,1,1,1,0.0,0,1,Exploits,1
0.670454,10,10,1138,3814,254,252,12230.51758,40963.28516,2,3,0.115866,0.03667,0.079196,4,3,3,3,1,1.0,0,1,Generic,1
0.820806,52,42,37500,3380,31,29,358467.1563,32163.50586,18,8,0.000626,0.000471,0.000155,1,6,3,2,0,0.0,0,0,Benign,0
0.001099,2,2,146,178,31,29,531392.1875,647861.6875,0,0,0.0,0.0,0.0,4,3,1,1,0,0.0,0,0,Benign,0
0.614753,34,12,28492,642,254,252,359871.3438,7664.866699,14,3,0.048505,0.021767,0.026738,9,2,2,2,1,0.0,0,1,Fuzzers,1
0.462777,10,6,546,268,254,252,8505.176758,3872.275391,2,1,0.08767,0.048593,0.039077,10,2,2,2,1,0.0,0,1,Fuzzers,1
0.736386,10,8,872,1132,62,252,8528.135742,10766.09277,2,2,0.20822,0.112995,0.095225,1,1,2,1,1,1.0,0,1,Exploits,1
0.015052,8,10,1040,824,31,29,483656.6563,394366.1875,2,2,0.0006,0.000479,0.000121,1,2,9,2,0,1.0,0,0,Benign,0
0.00409,8,10,1040,824,31,29,1779951.125,1451344.75,2,2,0.000644,0.000503,0.000141,2,2,11,2,0,1.0,0,0,Benign,0
1.373434,10,14,1720,12246,62,252,9016.81543,66239.80469,2,5,0.119764,0.070337,0.049427,1,1,1,1,1,1.0,0,1,Fuzzers,1
0.033139,72,74,4238,64898,31,29,1009082.875,15455143.0,7,30,0.000703,0.000569,0.000134,11,3,3,1,0,0.0,0,0,Benign,0
0.025577,46,48,2854,29182,31,29,873284.625,8937718.0,7,17,0.000755,0.000613,0.000142,7,1,3,1,0,0.0,0,0,Benign,0
1.150263,14,18,1684,10168,31,29,10877.5127,66795.16406,3,5,0.000671,0.000523,0.000148,2,4,2,1,0,1.0,0,0,Benign,0
0.000997,2,2,146,178,31,29,585757.25,714142.4375,0,0,0.0,0.0,0.0,4,4,7,2,0,0.0,0,0,Benign,0
0.00111,2,2,146,178,31,29,526126.125,641441.4375,0,0,0.0,0.0,0.0,3,3,1,1,0,0.0,0,0,Benign,0
0.016518,38,38,2438,16632,31,29,1149776.0,7843564.5,7,12,0.000709,0.000563,0.000146,6,3,5,1,0,0.0,0,0,Benign,0
2.083023,12,18,1580,10168,31,29,5564.98877,36884.85156,3,5,0.000677,0.000488,0.000189,2,2,2,1,0,1.0,0,0,Benign,0
0.008082,14,6,8928,320,31,29,8206880.0,264291.0313,4,1,0.000577,0.000449,0.000128,3,6,5,4,0,0.0,0,0,Benign,0
0.048965,40,42,2542,22432,31,29,405024.0,3577739.25,7,14,0.000743,0.000557,0.000186,12,9,12,3,0,0.0,0,0,Benign,0
1.2e-05,2,0,200,0,254,0,160000000.0,0.0,0,0,0.0,0.0,0.0,19,6,6,6,2,0.0,0,1,Fuzzers,1
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.0,0.0,0.0,11,3,6,3,2,0.0,0,1,Fuzzers,1
2.404835,40,34,2918,17186,31,29,9467.59375,55491.54297,8,11,0.000672,0.000545,0.000127,9,8,6,1,0,0.0,0,0,Benign,0
0.004808,12,12,1036,2262,31,29,1580698.875,3450915.25,4,4,0.001296,0.001162,0.000134,9,2,7,2,0,0.0,0,0,Benign,0
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.0,0.0,0.0,2,2,6,2,2,0.0,0,1,Analysis,1
0.188001,10,6,904,268,254,252,34638.11328,9531.864258,2,1,0.060569,0.007391,0.053178,1,1,1,1,1,1.0,0,1,Exploits,1
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.0,0.0,0.0,2,1,1,1,2,0.0,0,1,Reconnaissance,1
0.001712,4,4,528,304,31,29,1850467.25,1065420.5,0,0,0.0,0.0,0.0,3,2,4,2,0,0.0,0,0,Benign,0
0.065044,72,74,4238,66608,31,29,514113.5313,8081667.5,7,30,0.000713,0.000575,0.000138,11,1,4,1,0,0.0,0,0,Benign,0
0.049016,68,70,4014,60592,31,29,645503.5,9748164.0,7,28,0.000933,0.00055,0.000383,2,1,4,1,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,10,7,7,7,2,0.0,0,1,Generic,1
0.536121,10,18,782,16570,62,252,10505.09082,233529.3594,2,7,0.094187,0.056162,0.038025,1,2,2,2,1,1.0,0,1,Exploits,1
0.01301,42,44,2646,23966,31,29,1588316.75,14402460.0,7,15,0.000758,0.000617,0.000141,8,4,3,1,0,0.0,0,0,Benign,0
0.902707,10,8,806,1130,62,252,6433.981445,8764.749023,2,2,0.214973,0.071653,0.14332,1,1,15,1,1,1.0,0,1,Exploits,1
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.0,0.0,0.0,14,4,7,4,2,0.0,0,1,Fuzzers,1
0.806984,10,6,592,268,254,252,5283.871582,2220.614014,2,0,0.26045,0.142301,0.118149,5,2,2,2,1,0.0,0,1,Fuzzers,1
0.001076,2,2,146,178,31,29,542750.9375,661710.0,0,0,0.0,0.0,0.0,2,2,1,1,0,0.0,0,0,Benign,0
0.001019,2,2,130,162,31,29,510304.25,635917.5625,0,0,0.0,0.0,0.0,5,5,4,2,0,0.0,0,0,Benign,0
0.001075,2,2,130,162,31,29,483720.9063,602790.6875,0,0,0.0,0.0,0.0,3,1,8,1,0,0.0,0,0,Benign,0
0.180841,10,6,914,268,254,252,36407.67188,9909.257812,2,1,0.05751,0.013029,0.044481,2,1,1,1,1,1.0,0,1,Exploits,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,11,4,4,4,2,0.0,0,1,Generic,1
2.213754,10,10,1134,928,254,252,3689.6604,3021.112549,2,2,0.368218,0.174238,0.19398,5,3,3,6,1,1.0,0,1,Generic,1
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.0,0.0,0.0,8,7,7,7,2,0.0,0,1,Generic,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.0,0.0,0.0,15,3,3,3,2,0.0,0,1,Generic,1
0.832118,10,8,564,354,254,252,4883.922852,2980.34668,2,1,0.084751,0.055807,0.028944,1,1,1,1,1,0.0,0,1,Reconnaissance,1
0.004022,8,10,1052,824,31,29,1831924.5,1475882.625,2,2,0.000678,0.000546,0.000132,2,11,9,8,0,1.0,0,0,Benign,0
0.075734,24,24,2158,2464,31,29,218554.4219,249504.8594,6,6,0.009373,0.009197,0.000176,24,3,7,1,0,0.0,0,0,Benign,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,11,5,4,4,2,0.0,0,1,Generic,1
0.075118,78,80,4550,69056,31,29,478394.0,7262494.0,7,33,0.001378,0.00119,0.000188,8,2,6,1,0,0.0,0,0,Benign,0
0.013901,16,18,1540,1644,31,29,831019.375,893748.6875,4,4,0.000589,0.000467,0.000122,13,8,6,5,0,0.0,0,0,Benign,0
3.2e-05,2,0,114,0,254,0,14250000.0,0.0,0,0,0.0,0.0,0.0,11,3,4,3,2,0.0,0,1,Generic,1
1.159129,14,18,1684,10168,31,29,10794.31152,66284.25,3,5,0.000652,0.000502,0.00015,1,3,6,2,0,1.0,0,0,Benign,0
0.414365,6,8,320,1924,31,29,5154.875488,32512.39844,1,2,0.000697,0.000543,0.000154,9,1,1,1,0,0.0,0,0,Benign,0
1.103997,12,8,1166,726,254,252,7746.397949,4608.708008,3,2,0.248109,0.11223,0.135879,3,2,1,1,1,0.0,0,1,Fuzzers,1
0.221526,10,8,878,1264,62,252,28565.49609,39941.13672,2,2,0.061221,0.015576,0.045645,1,1,1,1,1,1.0,0,1,Exploits,1
0.67212,12,10,920,3478,62,252,10045.8252,37267.15625,2,3,0.133982,0.062507,0.071475,1,1,1,1,1,1.0,0,1,Exploits,1
1.006017,14,18,1684,10168,31,29,12437.16602,76372.46875,3,5,0.000618,0.000478,0.00014,5,2,2,2,0,4.0,0,0,Benign,0
0.024869,40,42,2542,22592,31,29,797458.6875,7094776.5,7,14,0.000606,0.000483,0.000123,3,1,3,1,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,13,4,5,4,2,0.0,0,1,Generic,1
0.681471,10,8,896,354,254,252,9473.624023,3639.186523,2,1,0.112525,0.068737,0.043788,2,2,1,1,1,1.0,0,1,Reconnaissance,1
0.001764,4,4,512,304,31,29,1741496.5,1034013.563,0,0,0.0,0.0,0.0,8,7,2,2,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,14,7,7,7,2,0.0,0,1,Generic,1
0.725292,10,10,812,1370,62,252,8062.958984,13600.03906,2,2,0.116461,0.046091,0.07037,1,1,1,1,1,1.0,0,1,Exploits,1
0.036512,36,38,2334,16920,31,29,497370.75,3609772.25,7,12,0.001467,0.00052,0.000947,13,1,6,1,0,0.0,0,0,Benign,0
0.581632,12,8,1258,760,254,252,15872.5791,9146.676758,3,2,0.116051,0.066673,0.049378,4,1,1,1,1,0.0,0,1,Fuzzers,1
0.018953,54,56,3302,35114,31,29,1368015.625,14556852.0,7,21,0.000806,0.000649,0.000157,7,4,5,2,0,0.0,0,0,Benign,0
0.04081,18,20,4152,2560,31,29,768831.1875,476745.9063,7,7,0.000685,0.000536,0.000149,6,6,7,3,0,0.0,0,0,Benign,0
0.026973,48,50,2958,33060,31,29,859229.625,9609313.0,7,18,0.000878,0.0005,0.000378,12,5,7,1,0,0.0,0,0,Benign,0
0.005073,22,14,1470,1728,31,29,2214074.5,2531046.5,5,4,0.000651,0.000527,0.000124,15,5,8,2,0,0.0,0,0,Benign,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,4,4,4,4,2,0.0,0,1,Generic,1
0.176869,52,54,2934,3742,31,29,130175.4375,166134.25,11,15,0.00069,0.000554,0.000136,2,4,7,4,0,0.0,0,0,Benign,0
0.691427,6,8,320,1924,31,29,3089.263184,19484.3418,1,2,0.000595,0.000472,0.000123,3,3,2,2,0,0.0,0,0,Benign,0
1.1e-05,2,0,104,0,254,0,37818180.0,0.0,0,0,0.0,0.0,0.0,5,1,1,1,2,0.0,0,1,Fuzzers,1
1.134671,14,18,1684,10168,31,29,11026.98535,67713.02344,3,5,0.000721,0.000545,0.000176,2,3,4,1,0,1.0,0,0,Benign,0
0.258124,10,8,1302,1012,62,252,36323.62891,27459.67188,2,2,0.040555,0.024082,0.016473,1,1,2,1,1,1.0,0,1,DoS,1
0.046828,60,62,3598,49642,31,29,604595.5,8344067.5,7,24,0.000617,0.000486,0.000131,5,5,3,1,0,0.0,0,0,Benign,0
0.078799,48,50,2958,32796,31,29,294115.4063,3263087.0,7,18,0.000662,0.000527,0.000135,13,4,4,1,0,0.0,0,0,Benign,0
1e-06,2,0,114,0,254,0,456000000.0,0.0,0,0,0.0,0.0,0.0,9,4,4,4,2,0.0,0,1,Generic,1
3e-06,2,0,114,0,254,0,152000000.0,0.0,0,0,0.0,0.0,0.0,12,2,2,2,2,0.0,0,1,Generic,1
2.448456,62,106,4068,114068,31,29,13079.2627,369186.125,8,44,0.000607,0.000481,0.000126,8,3,4,2,0,0.0,0,0,Benign,0
0.246308,8,12,424,8824,31,29,12049.9541,262727.9688,1,4,0.00068,0.000546,0.000134,3,5,5,3,0,0.0,0,0,Benign,0
0.395162,10,6,964,268,254,252,17572.54102,4534.849121,2,1,0.134432,0.065732,0.0687,2,1,1,1,1,1.0,0,1,Exploits,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,12,2,2,2,2,0.0,0,1,Generic,1
0.001081,2,2,146,178,31,29,540240.5625,658649.4375,0,0,0.0,0.0,0.0,2,4,1,1,0,0.0,0,0,Benign,0
0.048513,8,12,424,8824,31,29,61179.48047,1333910.5,1,4,0.000593,0.000466,0.000127,2,8,3,3,0,0.0,0,0,Benign,0
0.006513,32,24,3728,5474,31,29,4436665.0,6443728.0,7,7,0.000792,0.000629,0.000163,3,2,2,1,0,0.0,0,0,Benign,0
1.133045,14,18,1684,10168,31,29,11042.80957,67810.19531,3,5,0.000666,0.000527,0.000139,1,3,3,1,0,1.0,0,0,Benign,0
0.028303,4,4,536,304,31,29,113627.5313,64445.46875,0,0,0.0,0.0,0.0,5,4,4,3,0,0.0,0,0,Benign,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.0,0.0,0.0,14,3,3,3,2,0.0,0,1,Generic,1
0.014909,32,34,2126,12618,31,29,1105372.625,6571601.0,7,10,0.000673,0.000554,0.000119,7,3,6,1,0,0.0,0,0,Benign,0
0.19491,10,6,844,268,254,252,31193.88281,9193.986328,2,1,0.050128,0.005888,0.04424,1,1,1,1,1,0.0,0,1,Generic,1
0.16997,22,24,1958,2308,31,29,87968.46094,104112.4844,6,6,0.00083,0.000693,0.000137,12,3,2,1,0,0.0,0,0,Benign,0
0.053415,49,44,3042,26402,32,29,446316.5625,3864382.75,7,16,0.000678,0.000535,0.000143,12,1,3,1,0,0.0,0,0,Benign,0
0.628561,10,8,564,354,254,252,6465.561523,3945.519775,2,1,0.053791,0.007298,0.046493,1,1,1,1,1,0.0,0,1,Reconnaissance,1
0.001861,4,4,528,304,31,29,1702310.625,980118.25,0,0,0.0,0.0,0.0,4,3,4,3,0,0.0,0,0,Benign,0
2.340398,10,8,564,354,254,252,1736.456787,1059.648804,2,1,0.134371,0.053211,0.08116,7,1,2,1,1,0.0,0,1,Reconnaissance,1
1.006003,12,18,1580,10168,31,29,11522.82813,76373.53125,3,5,0.000685,0.000568,0.000117,1,2,4,1,0,1.0,0,0,Benign,0
1.477673,10,8,966,354,254,252,4710.108398,1678.314453,2,1,0.209329,0.0964,0.112929,1,1,1,1,1,1.0,0,1,Reconnaissance,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,14,8,7,7,2,0.0,0,1,Generic,1
1.150235,14,18,1684,10168,31,29,10877.77637,66796.78125,3,5,0.000698,0.000562,0.000136,2,2,6,1,0,1.0,0,0,Benign,0
13.883667,12,12,1262,6720,254,252,666.682678,3549.494629,2,4,0.202376,0.089761,0.112615,4,4,4,4,1,1.0,0,1,Generic,1
0.064412,72,74,4238,63878,31,29,519157.9375,7826492.0,7,30,0.000773,0.000615,0.000158,3,4,3,1,0,0.0,0,0,Benign,0
6e-06,2,0,220,0,254,0,146666656.0,0.0,0,0,0.0,0.0,0.0,2,1,2,1,2,0.0,0,1,Fuzzers,1
0.530334,14,34,1370,37862,62,252,19202.99219,554352.5625,2,15,0.097004,0.033969,0.063035,2,1,1,1,1,1.0,0,1,Generic,1
0.001744,4,4,520,304,31,29,1788990.875,1045871.563,0,0,0.0,0.0,0.0,8,4,4,4,0,0.0,0,0,Benign,0
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.0,0.0,0.0,4,5,4,4,2,0.0,0,1,Generic,1
1.371444,12,12,1342,5064,62,252,7180.752441,27078.0293,3,4,0.183898,0.102407,0.081491,5,1,2,1,1,0.0,0,1,Exploits,1
0.165009,10,6,1612,268,254,252,70347.67188,10860.01367,2,1,0.032331,0.016943,0.015388,9,2,2,2,1,0.0,0,1,Fuzzers,1
0.004111,4,2,6000,104,31,29,8756994.0,101191.9297,0,0,0.0,0.0,0.0,4,6,5,3,0,0.0,0,0,Benign,0
6.357645,358,746,19098,1087890,31,29,23964.84766,1367087.375,2,370,0.000627,0.000488,0.000139,1,4,5,1,0,1.0,0,0,Benign,0
0.138828,60,62,3614,49036,31,29,204800.1875,2780188.5,7,24,0.000661,0.00053,0.000131,13,2,3,1,0,0.0,0,0,Benign,0
0.001073,2,2,132,164,31,29,492078.2813,611370.0,0,0,0.0,0.0,0.0,4,2,18,1,0,0.0,0,0,Benign,0
0.0044,22,14,1470,1728,31,29,2552727.25,2918181.75,5,4,0.00071,0.000588,0.000122,4,8,4,4,0,0.0,0,0,Benign,0
1.316019,12,18,1580,10168,31,29,8808.382812,58382.13281,3,5,0.000643,0.000519,0.000124,2,5,4,1,0,1.0,0,0,Benign,0
0.554351,10,8,848,354,254,252,11025.50586,4473.700195,2,1,0.09851,0.032797,0.065713,1,1,1,1,1,1.0,0,1,Reconnaissance,1
1.759149,10,8,564,354,254,252,2310.208008,1409.772583,2,1,0.174702,0.132917,0.041785,3,1,1,1,1,0.0,0,1,Reconnaissance,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,12,5,5,5,2,0.0,0,1,Generic,1
0.810398,12,26,918,26954,62,252,8311.96582,255854.5313,2,10,0.140433,0.076331,0.064102,1,1,2,1,1,1.0,0,1,Exploits,1
0.665653,10,8,564,354,254,252,6105.283203,3725.665039,2,1,0.070949,0.019509,0.05144,1,1,1,1,1,0.0,0,1,Reconnaissance,1
1.004844,12,18,1580,10168,31,29,11536.11914,76461.625,3,5,0.000706,0.000547,0.000159,4,3,6,1,0,1.0,0,0,Benign,0
0.239712,4,2,840,440,254,60,21025.23047,7342.144043,0,0,0.0,0.0,0.0,8,2,3,2,3,0.0,0,1,Generic,1
0.539329,10,6,738,268,254,252,9864.109375,3322.647217,2,1,0.136735,0.059659,0.077076,1,1,2,1,1,1.0,0,1,Reconnaissance,1
0.225535,10,8,846,1298,62,252,27029.06445,40295.29688,2,2,0.05264,0.006704,0.045936,1,1,1,1,1,1.0,0,1,Exploits,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,21,6,6,6,2,0.0,0,1,Exploits,1
1.305764,10,8,780,354,254,252,4300.930664,1899.27124,2,1,0.190614,0.099008,0.091606,1,2,5,1,1,1.0,0,1,Reconnaissance,1
0.662955,10,6,756,268,254,252,8217.75293,2703.049316,2,1,0.249157,0.09097,0.158187,5,1,2,1,1,0.0,0,1,Fuzzers,1
1.010352,10,8,974,1054,254,252,6944.114258,7308.34375,2,2,0.191895,0.087326,0.104569,1,1,1,1,1,1.0,0,1,Exploits,1
0.559729,10,8,826,1078,62,252,10633.71777,13492.24414,2,2,0.089249,0.053074,0.036175,7,2,2,2,1,0.0,0,0,Benign,0
0.421861,10,6,886,268,254,252,15132.94727,4247.844727,2,1,0.121844,0.047122,0.074722,1,1,1,1,1,1.0,0,1,Reconnaissance,1
2e-06,2,0,168,0,254,0,336000000.0,0.0,0,0,0.0,0.0,0.0,3,3,1,1,2,0.0,0,1,Reconnaissance,1
0.729052,10,8,1030,354,254,252,10172.11426,3401.677734,2,1,0.126943,0.057938,0.069005,1,1,1,1,1,0.0,0,1,Exploits,1
0.385395,28,30,4608,3080,31,29,92248.21875,61817.09766,7,7,0.001381,0.000533,0.000848,12,5,3,3,0,0.0,0,0,Benign,0
0.44516,24,26,2062,2424,31,29,35528.79688,41890.55469,6,7,0.00073,0.000595,0.000135,4,3,1,1,0,0.0,0,0,Benign,0
0.125503,20,18,4048,2296,31,29,245157.4844,138259.6406,7,6,0.000746,0.00058,0.000166,12,3,11,3,0,0.0,0,0,Benign,0
1.120836,118,120,7374,15166,31,29,52189.61328,107348.4453,28,31,0.00063,0.000496,0.000134,6,2,3,1,0,0.0,0,0,Benign,0
0.038863,48,50,2958,32330,31,29,596351.3125,6522193.5,7,18,0.000703,0.000547,0.000156,5,5,5,1,0,0.0,0,0,Benign,0
0.533851,12,8,4268,1020,254,252,58638.08203,13382.01074,3,2,0.148667,0.096788,0.051879,2,1,5,1,1,0.0,0,1,Exploits,1
