dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label
0.4646,10,6,1008,268,254,252,15634.95508,3857.081299,2,1,51.531333,74.163398,0.14677,0.093773,0.052997,7,2,2,2,1,0.0,0,0
0.865221,22,24,1920,4312,31,29,16948.27148,38214.51172,6,6,41.18419,37.590912,0.000776,0.000619,0.000157,4,4,1,1,0,0.0,0,0
1.671582,62,368,2982,474427,62,252,14041.78809,2264384.25,2,182,27.402985,4.532635,0.051227,0.007447,0.04378,1,1,1,1,1,1.0,0,1
0.661674,10,6,1140,268,254,252,12404.89941,2708.282227,2,1,69.308111,113.870203,0.19054,0.092314,0.098226,1,1,2,1,1,1.0,0,1
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,4,2,6,2,2,0.0,0,1
1.906436,60,16,68197,698,254,252,281408.875,2748.584229,27,1,31.687102,119.777133,0.199243,0.109775,0.089468,1,1,1,1,1,0.0,0,1
0.001,2,2,146,178,31,29,584000.0,711999.9375,0,0,0.011,0.006,0.0,0.0,0.0,2,3,4,1,0,0.0,0,0
0.925167,10,20,826,15870,254,252,6433.433105,130372.1328,2,7,102.689444,43.712315,0.17206,0.094629,0.077431,3,1,3,1,1,1.0,0,1
0.498003,6,6,268,268,254,252,3598.371826,3598.371826,0,1,79.786203,99.600602,0.0,0.0,0.0,6,1,2,1,1,0.0,0,1
0.103101,64,66,3806,51422,31,29,290744.0313,3929583.5,7,26,1.631571,1.576862,0.000753,0.000598,0.000155,17,2,6,2,0,0.0,0,0
0.23012,10,6,836,268,254,252,26177.64648,7787.241211,2,1,22.468667,40.861199,0.051931,0.025806,0.026125,2,1,1,1,1,1.0,0,1
0.004088,8,10,1038,820,31,29,1778865.0,1444227.0,2,2,0.533143,0.392,0.000686,0.000556,0.00013,1,2,6,1,0,1.0,0,0
0.515369,10,10,798,1324,62,252,11160.93555,18503.24805,2,2,57.263222,45.933891,0.120412,0.084738,0.035674,1,1,10,1,1,1.0,0,1
0.28697,10,10,1120,3396,62,252,28100.5,85221.45313,2,2,31.885556,30.039777,0.06691,0.015974,0.050936,1,1,2,1,1,1.0,0,1
0.979277,10,8,2656,354,254,252,19532.77734,2532.480469,2,1,108.808556,133.635578,0.1294,0.043065,0.086335,1,1,1,1,1,1.0,0,1
0.021016,44,42,2750,25314,31,29,1023220.438,9406928.0,7,15,0.481326,0.498122,0.000704,0.000581,0.000123,8,4,7,4,0,0.0,0,0
0.113,56,58,3390,42510,31,29,235752.2188,2957734.5,7,22,2.0484,1.972754,0.000678,0.000543,0.000135,3,2,1,1,0,0.0,0,0
1.751819,100,102,14512,17238,31,29,65609.51563,77948.69531,22,32,17.695141,17.337316,0.000744,0.000611,0.000133,1,4,10,2,0,0.0,0,0
0.014081,42,44,2646,26176,31,29,1467509.375,14534195.0,7,15,0.334317,0.313744,0.000718,0.00058,0.000138,7,2,5,1,0,0.0,0,0
3e-06,2,0,114,0,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,7,4,7,3,2,0.0,0,1
0.005725,24,26,2048,2410,31,29,2743056.75,3239126.5,6,7,0.232261,0.20736,0.000674,0.000537,0.000137,4,2,6,1,0,0.0,0,0
0.003971,8,12,424,8824,31,29,747418.75,16296146.0,1,4,0.521571,0.314636,0.000647,0.000507,0.00014,3,7,8,4,0,0.0,0,0
0.001057,2,2,146,178,31,29,552507.0625,673604.5,0,0,0.001,0.003,0.0,0.0,0.0,1,3,3,1,0,0.0,0,0
1.129971,10,10,788,1264,62,252,5026.677734,8056.84375,2,2,122.070111,116.211336,0.158735,0.08406,0.074675,2,2,1,1,1,1.0,0,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,15,8,8,7,2,0.0,0,1
1.033808,12,18,1580,10168,31,29,11212.91406,74319.40625,3,5,93.952729,60.77994,0.000703,0.000545,0.000158,1,9,3,1,0,1.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,9,4,5,4,2,0.0,0,1
0.430062,10,10,814,4576,62,252,13635.24316,76621.50781,2,3,47.784667,40.769889,0.091378,0.062365,0.029013,1,1,1,1,1,1.0,0,1
6e-06,2,0,114,0,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,18,7,7,7,2,0.0,0,1
0.010837,36,38,2334,16920,31,29,1675740.5,12162038.0,7,12,0.301114,0.280486,0.000582,0.000455,0.000127,9,7,5,3,0,0.0,0,0
3.6e-05,2,0,216,0,62,0,24000000.0,0.0,0,0,0.036,0.0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1
1.070962,10,8,564,354,254,252,3794.719238,2315.675049,2,1,118.995778,140.451,0.149725,0.053643,0.096082,4,1,1,1,1,0.0,0,1
0.208982,10,6,1056,268,254,252,36405.04688,8574.901367,2,1,23.220222,39.546398,0.058096,0.010422,0.047674,1,1,1,1,1,1.0,0,1
0.579752,10,6,964,268,254,252,11977.53418,3090.976562,2,1,58.054222,103.993,0.143876,0.059778,0.084098,1,3,4,5,1,1.0,0,1
0.182894,10,8,744,1276,62,252,29306.5918,48858.89844,2,2,20.321556,23.108428,0.028983,0.016857,0.012126,1,1,1,1,1,1.0,0,1
0.00455,4,4,568,304,31,29,749010.9375,400879.0938,0,0,1.188333,1.031333,0.0,0.0,0.0,11,8,8,4,0,0.0,0,0
1.168401,10,8,1652,354,254,252,10181.43555,2122.558838,2,1,122.275,152.363141,0.147882,0.101849,0.046033,7,1,2,1,1,0.0,0,1
0.00434,8,12,424,8824,31,29,683871.0,14910599.0,1,4,0.574286,0.351818,0.000586,0.000464,0.000122,3,7,6,5,0,0.0,0,0
0.04291,66,68,3926,57202,31,29,720950.875,10507761.0,7,27,0.655154,0.631388,0.000721,0.000597,0.000124,8,5,4,2,0,0.0,0,0
0.006467,32,24,3728,5474,31,29,4468223.0,6489562.5,7,7,0.208613,0.250261,0.000728,0.000574,0.000154,1,4,6,1,0,0.0,0,0
2.046885,24,58,1272,57090,62,252,4764.3125,219283.4531,6,27,88.994999,34.810667,0.148777,0.062024,0.086753,1,2,1,1,1,0.0,0,1
0.018552,16,18,1540,1644,31,29,622682.1875,669685.25,4,4,1.2162,1.062941,0.000612,0.000479,0.000133,10,13,12,7,0,0.0,0,0
0.075134,48,50,2958,31788,31,29,308462.2188,3317060.0,7,18,1.591192,1.521735,0.000731,0.000566,0.000165,14,5,6,1,0,0.0,0,0
0.509711,10,6,952,268,254,252,13450.75879,3515.717529,2,1,56.634556,96.484,0.09853,0.026596,0.071934,1,1,1,1,1,1.0,0,1
11.210023,10,8,924,354,254,252,593.754333,221.230591,2,1,1245.558111,1579.15525,0.162126,0.088494,0.073632,6,2,3,2,1,0.0,0,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1
0.018891,16,18,1540,1644,31,29,611508.125,657667.6875,4,4,1.238667,1.081882,0.000638,0.000491,0.000147,20,9,11,6,0,0.0,0,0
0.705415,10,8,960,354,254,252,9798.487305,3515.660889,2,1,73.949111,92.93543,0.126521,0.054858,0.071663,1,1,9,1,1,1.0,0,1
0.472696,52,54,2934,3742,31,29,48707.83594,62162.57422,11,15,9.262314,8.909,0.000641,0.000506,0.000135,1,7,3,1,0,0.0,0,0
3.601815,48,248,3168,332677,62,252,6889.859863,735931.1875,2,122,76.63436,14.236304,0.145798,0.084806,0.060992,2,1,2,1,1,0.0,0,1
8e-06,2,0,200,0,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,10,6,10,6,2,0.0,0,1
0.025273,54,56,3302,40478,31,29,1025916.938,12584497.0,7,21,0.470509,0.449382,0.000895,0.00054,0.000355,3,8,5,1,0,0.0,0,0
1.109143,10,8,986,354,254,252,6404.944824,2235.960449,2,1,121.415556,139.068,0.217847,0.135659,0.082188,1,2,1,1,1,1.0,0,1
1.33106,14,18,1684,10168,31,29,9400.026367,57722.41406,3,5,102.362077,78.269,0.000612,0.000481,0.000131,1,4,4,1,0,1.0,0,0
24.149729,2066,324,2751924,13942,254,252,911179.4375,4604.275391,1030,1,11.705243,74.339875,0.31013,0.21229,0.09784,1,18,2,1,1,1.0,0,1
0.116471,86,86,4966,82278,31,29,337182.6563,5585734.0,7,36,1.382821,1.361882,0.000882,0.000707,0.000175,4,1,1,1,0,0.0,0,0
0.001005,2,2,146,178,31,29,581094.5625,708457.75,0,0,0.002,0.004,0.0,0.0,0.0,4,7,7,5,0,0.0,0,0
0.600657,10,8,850,3158,62,252,10188.84375,36813.02344,2,2,66.739667,73.729859,0.187281,0.083873,0.103408,1,1,1,1,1,1.0,0,1
0.295888,10,8,834,1304,62,252,20304.98047,30849.50977,2,2,32.876444,31.224715,0.039909,0.02586,0.014049,1,1,1,1,1,1.0,0,1
0.028867,54,56,3302,40932,31,29,898188.25,11141303.0,7,21,0.538396,0.514764,0.000672,0.000551,0.000121,3,2,2,1,0,0.0,0,0
0.196108,24,26,2062,2424,31,29,80649.4375,95090.46094,6,7,8.471044,7.82276,0.000667,0.000528,0.000139,2,3,1,1,0,0.0,0,0
3.2e-05,2,0,114,0,254,0,14250000.0,0.0,0,0,0.032,0.0,0.0,0.0,0.0,11,3,4,3,2,0.0,0,1
0.018608,48,50,2974,33374,31,29,1252364.625,14061479.0,7,18,0.388787,0.366898,0.000781,0.000619,0.000162,5,2,2,2,0,0.0,0,0
0.001033,2,2,146,178,31,29,565343.6875,689254.625,0,0,0.017,0.008,0.0,0.0,0.0,3,1,5,1,0,0.0,0,0
0.001023,2,2,146,178,31,29,570870.0,695992.1875,0,0,0.006,0.005,0.0,0.0,0.0,3,3,2,1,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,7,4,5,4,2,0.0,0,1
0.001073,2,2,146,178,31,29,544268.375,663560.125,0,0,0.012,0.008,0.0,0.0,0.0,3,7,2,1,0,0.0,0,0
0.322884,28,30,4192,3080,31,29,100172.2031,73785.01563,7,7,11.946741,11.115379,0.000683,0.000531,0.000152,11,6,4,4,0,0.0,0,0
0.021385,52,54,3182,35916,31,29,1167547.375,13187188.0,7,20,0.411863,0.392264,0.000734,0.000584,0.00015,7,2,4,1,0,0.0,0,0
0.715996,10,6,756,268,254,252,7608.980957,2502.807129,2,1,76.145222,128.151,0.160316,0.075231,0.085085,3,2,1,1,1,0.0,0,1
0.386963,10,12,822,8456,62,252,15298.62012,160263.375,2,4,42.995889,31.868547,0.097916,0.035634,0.062282,1,1,2,1,1,1.0,0,1
8.886424,10,10,822,1330,62,252,666.184753,1077.598755,2,2,987.380444,970.676687,0.265862,0.149598,0.116264,9,2,4,1,1,0.0,0,1
0.375188,10,8,826,1426,62,252,15864.04688,26610.66016,2,2,41.687556,48.608715,0.074979,0.034233,0.040746,1,1,1,1,1,1.0,0,1
0.267007,10,6,518,268,254,252,13992.14258,6711.43457,2,1,27.205667,46.814801,0.102757,0.032926,0.069831,6,2,5,2,1,0.0,0,1
0.000964,2,2,146,178,31,29,605809.125,738589.1875,0,0,0.012,0.003,0.0,0.0,0.0,4,2,2,2,0,0.0,0,0
1.193675,22,22,1174,1658,62,252,7512.932617,10609.25293,7,9,56.841666,56.238143,0.056502,0.012018,0.044484,1,2,2,2,1,0.0,0,1
0.050087,4,2,228,91,254,60,27312.47656,7347.21582,0,0,1.116667,0.003,0.0,0.0,0.0,2,5,1,1,3,0.0,0,1
0.429011,10,6,854,268,62,252,14339.95898,4177.049316,2,1,45.192,68.652203,0.180458,0.085741,0.094717,1,1,1,1,1,1.0,0,1
0.001039,2,2,146,178,31,29,562078.9375,685274.3125,0,0,0.011,0.008,0.0,0.0,0.0,2,2,3,1,0,0.0,0,0
0.652209,10,8,830,1024,62,252,9162.707031,10990.34277,2,2,72.467667,75.42357,0.189729,0.094548,0.095181,1,1,1,1,1,1.0,0,1
1.1e-05,4,0,1032,0,29,0,562909056.0,0.0,0,0,0.003667,0.0,0.0,0.0,0.0,1,1,1,1,0,0.0,0,0
0.722596,8,6,364,268,62,252,3531.710693,2479.947266,1,1,103.092143,121.541203,0.159375,0.114889,0.044486,1,2,2,2,1,0.0,0,1
1.659935,10,8,2516,354,254,252,10916.08984,1494.034424,2,1,182.681667,228.027281,0.152934,0.063733,0.089201,3,1,1,1,1,0.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,4,5,5,5,2,0.0,0,1
0.603618,10,6,952,268,254,252,11358.17676,2968.764893,2,1,66.957444,99.853797,0.212829,0.104339,0.10849,2,1,2,1,1,1.0,0,1
0.046511,6,8,320,1874,31,29,45924.62109,282083.8125,1,2,9.2342,6.569429,0.00066,0.000521,0.000139,13,3,4,2,0,0.0,0,0
0.015856,46,48,2854,30622,31,29,1408678.125,15128658.0,7,17,0.344533,0.326298,0.00066,0.000517,0.000143,12,4,15,1,0,0.0,0,0
0.381393,10,6,848,268,254,252,16025.46484,4698.565918,2,1,35.448,62.333801,0.098817,0.069717,0.0291,1,1,1,1,1,1.0,0,1
0.629098,10,8,564,354,254,252,6460.042969,3942.1521,2,1,68.390222,88.779141,0.053843,0.007633,0.04621,2,1,1,1,1,0.0,0,1
0.399253,8,10,364,3754,62,252,6391.937012,67706.4375,1,3,57.036145,37.549,0.113767,0.060416,0.053351,1,2,2,2,1,0.0,0,1
0.004634,4,4,568,312,31,29,735433.75,403970.6563,0,0,1.244667,1.023667,0.0,0.0,0.0,15,3,5,3,0,0.0,0,0
1.215765,10,18,798,13478,62,252,4731.177734,83766.1875,2,6,135.085,64.463939,0.143273,0.0909,0.052373,1,1,16,1,1,1.0,0,1
0.255447,8,12,424,8824,31,29,11618.84863,253328.4844,1,4,36.442,23.177728,0.00062,0.000488,0.000132,3,4,7,2,0,0.0,0,0
0.035926,48,50,2974,30516,31,29,648666.6875,6659467.0,7,18,0.757808,0.721041,0.000732,0.000587,0.000145,16,2,5,1,0,0.0,0,0
2e-06,2,0,200,0,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,12,2,2,2,2,0.0,0,1
0.224527,8,12,424,8824,31,29,13218.90039,288214.7813,1,4,32.015858,20.357273,0.000752,0.000593,0.000159,6,6,11,3,0,0.0,0,0
2.404835,40,34,2918,17186,31,29,9467.59375,55491.54297,8,11,61.662438,72.852636,0.000672,0.000545,0.000127,9,8,6,1,0,0.0,0,0
0.221526,10,8,878,1264,62,252,28565.49609,39941.13672,2,2,24.614,28.850428,0.061221,0.015576,0.045645,1,1,1,1,1,1.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,7,7,8,7,2,0.0,0,1
0.198703,10,6,612,268,254,252,22183.86133,9018.484375,2,1,20.252889,38.377398,0.052129,0.006813,0.045316,1,1,1,1,1,0.0,0,1
0.203983,10,6,786,268,254,252,27767.02148,8785.045898,2,1,21.288667,39.269602,0.055173,0.007623,0.04755,1,1,1,1,1,0.0,0,1
2.167042,10,8,532,354,254,252,1768.309082,1144.417114,2,1,240.782444,298.715719,0.138872,0.075362,0.06351,7,1,3,1,1,0.0,0,1
0.024679,54,56,3302,35712,31,29,1050609.875,11369991.0,7,21,0.459245,0.436891,0.000769,0.000642,0.000127,4,1,6,1,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,9,3,5,3,2,0.0,0,1
0.510958,10,8,2164,354,254,252,30499.57031,4853.62793,2,1,54.130889,67.92557,0.078245,0.035469,0.042776,7,2,2,2,1,0.0,0,1
2.028164,12,28,788,29468,62,252,2851.840576,112085.6172,2,11,184.378543,71.119518,0.234384,0.107187,0.127197,1,1,1,1,1,1.0,0,1
0.010847,62,58,5928,8010,31,29,4302019.0,5805844.5,14,17,0.17782,0.187704,0.000712,0.000578,0.000134,1,2,2,1,0,0.0,0,0
1.005998,12,18,1580,10168,31,29,11522.88574,76373.90625,3,5,91.418452,59.147237,0.000622,0.00049,0.000132,3,3,2,1,0,1.0,0,0
1.005596,12,18,1580,10168,31,29,11527.49121,76404.4375,3,5,91.385179,59.122411,0.000646,0.000511,0.000135,1,1,1,1,0,1.0,0,0
3e-06,2,0,104,0,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,4,2,1,1,2,0.0,0,1
0.0232,52,54,3182,35916,31,29,1076206.875,12155517.0,7,20,0.445529,0.426566,0.000723,0.000584,0.000139,9,7,5,3,0,0.0,0,0
0.000967,2,2,146,178,31,29,603929.6875,736297.8125,0,0,0.01,0.008,0.0,0.0,0.0,2,4,3,1,0,0.0,0,0
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1
7.67445,238,1502,11042,2067975,62,252,11462.4502,2154264.0,3,749,32.381646,5.110077,0.059517,0.0086,0.050917,1,1,1,1,1,1.0,0,1
2.46052,14,14,1726,2900,62,252,5211.90625,8755.873047,4,4,189.270774,180.891844,0.122175,0.079607,0.042568,2,1,1,1,1,1.0,0,1
0.02363,48,50,2958,32368,31,29,980787.125,10739229.0,7,18,0.495596,0.480042,0.000717,0.000581,0.000136,4,2,5,1,0,0.0,0,0
2.099509,18,20,1020,4102,62,252,3673.239746,14849.18652,6,8,123.500529,106.828841,0.179739,0.069006,0.110733,2,1,2,1,1,0.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,14,7,7,7,2,0.0,0,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,11,7,7,7,2,0.0,0,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,13,4,4,4,2,0.0,0,1
2.871103,10,10,854,1302,62,252,2142.730469,3265.643799,2,2,319.011444,301.302875,0.261233,0.158752,0.102481,3,2,2,4,1,4.0,0,1
8e-06,2,0,226,0,254,0,113000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,11,4,5,4,2,0.0,0,1
0.496327,10,16,1202,15268,62,252,17440.11523,230718.8594,2,6,55.147444,27.186932,0.132146,0.087808,0.044338,1,3,1,1,1,1.0,0,1
0.755223,10,6,590,268,254,252,5624.829102,2372.809082,2,1,82.499889,122.729203,0.220005,0.141567,0.078438,6,1,2,1,1,0.0,0,1
0.295783,10,14,798,10804,62,252,19446.6875,271361.0938,2,5,32.754444,20.226462,0.0601,0.032836,0.027264,1,1,1,1,1,1.0,0,1
13.226394,646,1278,36034,1641360,31,29,21761.94141,992001.9375,55,583,20.505536,10.356986,0.000873,0.000512,0.000361,9,3,2,2,0,0.0,0,0
0.912511,12,8,1044,720,254,252,8390.036133,5523.221191,3,2,82.955547,123.713711,0.099636,0.045755,0.053881,3,2,1,1,1,0.0,0,1
0.014742,8,10,1044,822,31,29,495997.8438,401573.7188,2,2,2.013571,1.58,0.000684,0.000519,0.000165,2,4,7,1,0,1.0,0,0
1.1e-05,2,0,114,0,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,18,11,11,11,2,0.0,0,1
3e-06,2,0,200,0,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,12,4,4,4,2,0.0,0,1
0.018891,16,18,1540,1644,31,29,611508.125,657667.6875,4,4,1.237,1.082823,0.000604,0.000479,0.000125,16,9,8,7,0,0.0,0,0
0.919302,10,12,1190,3672,62,252,9320.114258,29291.78906,2,3,102.144667,75.448817,0.166037,0.088679,0.077358,1,2,3,1,1,1.0,0,1
0.005029,4,4,568,312,31,29,677669.5625,372241.0,0,0,1.299333,1.191333,0.0,0.0,0.0,7,5,8,3,0,0.0,0,0
0.059862,78,80,4550,72242,31,29,600314.0625,9533795.0,7,33,0.773299,0.751038,0.000658,0.00052,0.000138,9,4,4,1,0,0.0,0,0
0.004151,8,10,1040,824,31,29,1753794.25,1430016.75,2,2,0.535714,0.397778,0.000742,0.000567,0.000175,4,3,6,2,0,1.0,0,0
0.947273,14,6,8928,320,31,29,70019.9375,2254.893799,4,1,72.867156,189.311203,0.00076,0.000587,0.000173,6,3,1,1,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,4,5,4,4,2,0.0,0,1
0.637465,14,6,8928,320,31,29,104049.6328,3350.772217,4,1,49.03577,127.369203,0.000613,0.000482,0.000131,3,2,4,2,0,0.0,0,0
0.001078,2,2,146,178,31,29,541744.0,660482.4375,0,0,0.004,0.002,0.0,0.0,0.0,2,8,5,1,0,0.0,0,0
0.006707,14,6,8928,320,31,29,9889369.0,318473.2188,4,1,0.515923,1.2236,0.000577,0.000457,0.00012,6,11,10,8,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1
0.918178,10,8,810,1212,62,252,6351.709473,9244.394531,2,2,102.019778,110.080859,0.183027,0.121751,0.061276,1,17,5,1,1,1.0,0,1
0.251465,10,14,834,10236,62,252,23891.99414,302388.0,2,5,27.940556,17.963462,0.061127,0.017215,0.043912,1,1,1,1,1,1.0,0,1
0.261658,10,8,918,1534,62,252,25284.91211,41061.23047,2,2,29.073111,36.394285,0.050627,0.006307,0.04432,5,1,1,4,1,1.0,0,1
0.816222,22,32,1038,19038,62,252,9713.043945,180774.3438,7,14,38.867714,25.55113,0.052206,0.006106,0.0461,1,1,1,1,1,0.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,7,7,7,7,2,0.0,0,1
0.169553,20,8,18034,354,254,252,808384.4375,14626.69531,7,1,8.76179,22.175,0.025772,0.014319,0.011453,1,1,2,1,1,1.0,0,1
1.042587,18,22,972,1622,62,252,7044.016113,11885.81836,6,9,61.328647,49.018001,0.057732,0.012588,0.045144,1,2,2,2,1,0.0,0,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1
1.11084,28,26,5882,3354,254,252,40848.36719,23225.66797,11,11,41.142222,43.424398,0.054962,0.00857,0.046392,1,1,1,1,1,0.0,0,1
0.657476,10,6,2522,268,62,252,27620.7793,2725.574707,2,1,73.052889,119.483,0.280432,0.059384,0.221048,2,1,1,1,1,1.0,0,1
0.000978,2,2,130,162,31,29,531697.3125,662576.6875,0,0,0.007,0.006,0.0,0.0,0.0,2,2,4,1,0,0.0,0,0
0.427399,12,14,1962,9144,62,252,33673.45313,158933.4531,3,5,38.854456,26.355923,0.099527,0.073168,0.026359,1,1,1,1,1,1.0,0,1
0.63726,10,6,2404,268,254,252,27166.30469,2812.039062,2,1,69.441778,114.930797,0.118058,0.062598,0.05546,2,1,1,3,1,1.0,0,1
0.00103,2,2,130,162,31,29,504854.3438,629126.1875,0,0,0.01,0.008,0.0,0.0,0.0,2,4,2,1,0,0.0,0,0
1.146983,12,18,1580,10168,31,29,10106.51367,66986.17188,3,5,104.239639,67.42794,0.000844,0.000704,0.00014,1,1,3,1,0,1.0,0,0
0.266851,12,6,5506,268,254,252,151335.3906,6715.35791,3,1,21.071182,43.725398,0.107884,0.048221,0.059663,1,1,1,1,1,0.0,0,1
0.048034,56,58,3390,42312,31,29,554607.125,6925594.0,7,22,0.867527,0.831035,0.000837,0.000654,0.000183,16,3,8,1,0,0.0,0,0
0.059088,72,74,4238,62840,31,29,565935.5625,8393041.0,7,30,0.827549,0.801205,0.000769,0.000589,0.00018,8,1,3,1,0,0.0,0,0
0.230333,4,4,568,304,31,29,14795.96973,7918.969238,0,0,72.002664,71.657,0.0,0.0,0.0,12,3,4,3,0,0.0,0,0
1.10417,12,18,1580,10168,31,29,10498.38379,69583.49219,3,5,100.342452,64.91835,0.000706,0.000554,0.000152,5,3,3,1,0,1.0,0,0
0.022025,48,50,2974,32564,31,29,1058070.375,11591555.0,7,18,0.459234,0.436469,0.000814,0.000628,0.000186,2,2,2,1,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,16,7,7,7,2,0.0,0,1
0.0049,18,18,3640,2456,31,29,5613061.0,3787755.0,7,7,0.269471,0.256471,0.000682,0.000536,0.000146,8,3,4,3,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,18,7,7,7,2,0.0,0,1
0.350548,8,12,424,8824,31,29,8466.743164,184602.3906,1,4,50.028427,31.819271,0.000674,0.000529,0.000145,14,2,4,1,0,0.0,0,0
0.698053,10,6,844,268,254,252,8709.94043,2567.140381,2,1,75.665111,128.575797,0.148956,0.055171,0.093785,3,1,1,1,1,1.0,0,1
0.223451,14,6,8928,320,31,29,296834.6563,9559.142578,4,1,17.188538,44.552199,0.000726,0.000556,0.00017,4,3,3,3,0,0.0,0,0
0.069228,24,26,2048,2410,31,29,226844.625,267868.5,6,7,2.994478,2.7424,0.000803,0.000658,0.000145,13,4,1,1,0,0.0,0,0
1.664562,60,16,68195,698,254,252,322290.1875,3147.975342,27,1,28.196186,103.27193,0.19096,0.115479,0.075481,1,1,1,1,1,1.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,4,5,5,5,2,0.0,0,1
0.04934,38,66,2752,64718,31,29,434535.875,10334496.0,6,26,1.323676,0.751785,0.000628,0.000471,0.000157,12,8,8,7,0,0.0,0,0
1.637166,20,80,1264,100030,62,252,5868.677734,482687.75,2,38,86.166632,19.362443,0.214232,0.106774,0.107458,1,1,1,1,1,1.0,0,1
0.211264,10,6,1344,268,254,252,45819.44922,8482.27832,2,1,20.942444,31.9656,0.079178,0.051425,0.027753,2,1,1,1,1,0.0,0,1
0.001026,2,2,130,162,31,29,506822.5938,631578.9375,0,0,0.009,0.008,0.0,0.0,0.0,1,1,1,1,0,0.0,0,0
0.243687,10,12,770,7274,62,252,22750.49609,218903.75,2,4,27.076333,19.561273,0.075504,0.017272,0.058232,1,1,1,1,1,1.0,0,1
4e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,11,4,8,4,2,0.0,0,1
1.483388,10,8,2516,354,254,252,12215.28027,1671.848511,2,1,164.707778,202.978141,0.143171,0.062531,0.08064,10,5,3,1,1,0.0,0,1
0.229351,10,6,1040,268,254,252,32648.64844,7813.351562,2,1,24.520111,41.433801,0.049741,0.022177,0.027564,1,1,4,1,1,1.0,0,1
0.662084,12,22,920,22566,62,252,10198.10156,260281.1719,2,9,60.096547,27.243524,0.187303,0.089964,0.097339,2,1,1,1,1,1.0,0,1
0.244451,8,12,424,8824,31,29,12141.49219,264723.8125,1,4,34.875,22.175001,0.000658,0.000523,0.000135,3,7,9,5,0,0.0,0,0
3e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,13,7,10,7,2,0.0,0,1
0.665788,52,42,37242,3380,31,29,438890.4688,39652.26172,18,8,13.047784,16.224658,0.00073,0.000572,0.000158,1,2,2,1,0,0.0,0,0
1.3e-05,2,0,824,0,254,0,253538464.0,0.0,0,0,0.013,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
